No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
6592,2013,11,30,15,12.0,24.0,7.0,16.0,400.0,78.0,10.4,1015.6,-11.0,0.0,WNW,3.1,Gucheng
6593,2013,11,30,16,9.0,26.0,4.0,13.0,300.0,92.0,9.0,1016.2,-11.1,0.0,W,2.7,Gucheng
6594,2013,11,30,17,10.0,32.0,9.0,21.0,400.0,80.0,6.6,1017.1,-11.1,0.0,W,0.0,Gucheng
6595,2013,11,30,18,11.0,28.0,13.0,29.0,600.0,68.0,4.6,1017.7,-10.3,0.0,NNE,0.8,Gucheng
6596,2013,11,30,19,19.0,30.0,9.0,30.0,700.0,65.0,3.7,1017.9,-10.4,0.0,W,0.6,Gucheng
6597,2013,11,30,20,27.0,34.0,15.0,35.0,1000.0,53.0,2.0,1018.0,-10.2,0.0,N,0.8,Gucheng
6598,2013,11,30,21,25.0,37.0,16.0,39.0,1300.0,44.0,1.3,1018.3,-9.1,0.0,NNE,0.1,Gucheng
6599,2013,11,30,22,31.0,40.0,19.0,57.0,1400.0,19.0,0.3,1018.3,-8.9,0.0,W,0.8,Gucheng
6600,2013,11,30,23,34.0,46.0,19.0,71.0,2100.0,7.0,-0.4,1018.1,-9.1,0.0,SW,0.6,Gucheng
6601,2013,12,1,0,45.0,61.0,26.0,75.0,3000.0,7.2828,-0.9,1017.7,-9.1,0.0,W,0.2,Gucheng
6602,2013,12,1,1,113.0,162.0,47.0,86.0,3700.0,11.0,-0.9,1017.7,-9.3,0.0,N,0.0,Gucheng
6603,2013,12,1,2,111.0,159.0,37.0,84.0,4100.0,9.0,-1.5,1017.6,-10.1,0.0,E,0.7,Gucheng
6604,2013,12,1,3,100.0,159.0,25.0,72.0,4000.0,8.0,-1.6,1017.2,-9.2,0.0,W,0.5,Gucheng
6605,2013,12,1,4,50.0,87.0,21.0,61.0,3100.0,6.0,-1.6,1017.0,-9.5,0.0,SW,0.8,Gucheng
6606,2013,12,1,5,51.0,78.0,22.0,61.0,3100.0,7.0,-2.3,1017.2,-9.5,0.0,NNW,1.3,Gucheng
6607,2013,12,1,6,56.0,93.0,20.0,60.0,3000.0,6.8544,-2.2,1017.3,-9.1,0.0,NW,0.7,Gucheng
6608,2013,12,1,7,57.0,94.0,24.0,59.0,3100.0,7.0,-1.5,1017.4,-8.7,0.0,NW,0.0,Gucheng
6609,2013,12,1,8,50.0,88.0,28.0,62.0,2900.0,7.0,3.2,1017.5,-8.8,0.0,SE,1.3,Gucheng
6610,2013,12,1,9,50.0,86.0,36.0,64.0,2400.0,8.0,6.1,1017.1,-9.0,0.0,WNW,1.1,Gucheng
6611,2013,12,1,10,59.0,93.0,48.0,72.0,2400.0,10.0,8.3,1016.7,-9.2,0.0,ESE,1.9,Gucheng
6612,2013,12,1,11,63.0,95.0,47.0,77.0,2300.0,12.0,10.1,1015.4,-10.1,0.0,SE,0.9,Gucheng
6613,2013,12,1,12,74.0,100.0,47.0,90.0,2400.0,13.0,11.1,1014.3,-9.3,0.0,SSE,1.3,Gucheng
6614,2013,12,1,13,73.0,81.0,36.0,83.0,2100.0,20.0,11.3,1013.6,-9.7,0.0,S,1.9,Gucheng
6615,2013,12,1,14,56.0,61.0,24.0,64.0,1300.0,37.0,10.6,1013.0,-9.2,0.0,S,1.2,Gucheng
6616,2013,12,1,15,76.0,79.0,28.0,75.0,1500.0,41.0,9.6,1012.9,-9.0,0.0,SSE,1.1,Gucheng
6617,2013,12,1,16,79.0,82.0,27.0,71.0,1400.0,55.0,7.8,1012.9,-9.2,0.0,WSW,1.0,Gucheng
6618,2013,12,1,17,74.0,90.0,27.0,81.0,1300.0,26.0,6.2,1013.1,-8.5,0.0,SSE,0.5,Gucheng
6619,2013,12,1,18,106.0,130.0,41.0,92.0,1900.0,18.0,3.9,1012.9,-7.6,0.0,SW,0.0,Gucheng
6620,2013,12,1,19,134.0,159.0,49.0,101.0,2100.0,9.0,1.9,1013.1,-8.0,0.0,W,1.0,Gucheng
6621,2013,12,1,20,151.0,172.0,50.0,104.0,2100.0,8.7822,1.5,1013.1,-7.8,0.0,W,1.6,Gucheng
6622,2013,12,1,21,167.0,195.0,57.0,110.0,2100.0,9.4248,1.3,1012.8,-7.0,0.0,E,1.1,Gucheng
6623,2013,12,1,22,166.0,202.0,44.0,104.0,3400.0,9.0,0.2,1012.8,-7.3,0.0,W,0.7,Gucheng
6624,2013,12,1,23,122.0,140.0,44.0,89.0,3200.0,8.0,-0.4,1013.1,-7.7,0.0,W,0.4,Gucheng
6625,2013,12,2,0,116.0,148.0,41.0,83.0,4000.0,9.0,-1.3,1012.5,-8.1,0.0,W,0.0,Gucheng
6626,2013,12,2,1,117.0,149.0,37.0,85.0,4200.0,8.0,-1.8,1012.2,-8.1,0.0,N,0.5,Gucheng
6627,2013,12,2,2,129.0,153.0,37.0,91.0,5000.0,8.0,-2.0,1012.0,-8.7,0.0,NW,0.1,Gucheng
6628,2013,12,2,3,124.0,144.0,33.0,84.0,5900.0,8.0,-2.1,1011.5,-8.4,0.0,NNW,0.5,Gucheng
6629,2013,12,2,4,88.0,91.0,34.0,84.0,4400.0,5.355,-2.0,1011.0,-9.2,0.0,WSW,0.9,Gucheng
6630,2013,12,2,5,60.0,52.0,28.0,59.0,3900.0,6.426,-2.6,1010.9,-8.9,0.0,W,0.0,Gucheng
6631,2013,12,2,6,49.0,55.0,32.0,57.0,3400.0,6.8544,-2.0,1011.2,-7.9,0.0,ESE,0.7,Gucheng
6632,2013,12,2,7,60.0,82.0,38.0,64.0,4900.0,8.1396,-1.5,1012.0,-8.1,0.0,N,0.7,Gucheng
6633,2013,12,2,8,103.0,127.0,47.0,89.0,5500.0,8.568,1.6,1012.0,-8.0,0.0,NE,0.2,Gucheng
6634,2013,12,2,9,131.0,135.0,74.0,95.0,4800.0,8.0,5.6,1011.9,-9.4,0.0,SE,0.8,Gucheng
6635,2013,12,2,10,106.0,112.0,70.0,90.0,3600.0,8.0,7.8,1011.3,-9.2,0.0,SE,0.9,Gucheng
6636,2013,12,2,11,98.0,107.0,59.0,90.0,2900.0,10.0,9.7,1010.5,-10.5,0.0,ENE,1.2,Gucheng
6637,2013,12,2,12,101.0,106.0,55.0,94.0,2900.0,11.9952,11.0,1009.9,-9.9,0.0,SE,1.1,Gucheng
6638,2013,12,2,13,96.0,111.0,55.0,100.0,2900.0,13.923,11.8,1009.3,-9.3,0.0,SE,1.0,Gucheng
6639,2013,12,2,14,113.0,116.0,57.0,118.0,2900.0,17.5644,12.3,1008.9,-9.4,0.0,W,0.7,Gucheng
6640,2013,12,2,15,116.0,115.0,59.0,150.0,2500.0,35.0,10.6,1009.1,-9.2,0.0,S,1.1,Gucheng
6641,2013,12,2,16,103.0,133.0,49.0,116.0,2500.0,39.4128,8.1,1009.4,-8.5,0.0,W,0.9,Gucheng
6642,2013,12,2,17,137.0,153.0,56.0,146.0,2300.0,14.0,5.4,1009.8,-8.2,0.0,W,0.7,Gucheng
6643,2013,12,2,18,159.0,190.0,73.0,138.0,3200.0,9.0,3.6,1010.6,-8.1,0.0,W,0.8,Gucheng
6644,2013,12,2,19,161.0,212.0,69.0,127.0,3200.0,10.0,2.6,1011.4,-7.1,0.0,SSE,0.6,Gucheng
6645,2013,12,2,20,168.0,236.0,51.0,136.0,3200.0,10.71,2.0,1012.2,-7.9,0.0,W,0.7,Gucheng
6646,2013,12,2,21,180.0,231.0,49.0,130.0,4300.0,10.0,1.4,1012.6,-6.7,0.0,W,0.0,Gucheng
6647,2013,12,2,22,167.0,206.0,50.0,121.0,4600.0,9.0,0.8,1012.6,-7.7,0.0,N,0.1,Gucheng
6648,2013,12,2,23,171.0,220.0,46.0,114.0,4600.0,9.0,0.8,1012.7,-7.7,0.0,W,0.2,Gucheng
6649,2013,12,3,0,147.0,197.0,41.0,107.0,4600.0,8.3538,0.4,1012.4,-7.6,0.0,NNW,0.0,Gucheng
6650,2013,12,3,1,142.0,160.0,45.0,99.0,4600.0,7.497,-0.4,1012.7,-7.2,0.0,WNW,0.1,Gucheng
6651,2013,12,3,2,131.0,133.0,38.0,98.0,4600.0,4.9266,-0.4,1013.1,-7.2,0.0,WSW,0.7,Gucheng
6652,2013,12,3,3,96.0,91.0,45.0,92.0,4600.0,4.0698,-0.4,1013.2,-7.7,0.0,SSW,0.0,Gucheng
6653,2013,12,3,4,76.0,72.0,42.0,78.0,4600.0,8.1396,0.4,1013.3,-8.8,0.0,ENE,0.5,Gucheng
6654,2013,12,3,5,54.0,53.0,35.0,68.0,2600.0,9.0,-0.4,1013.9,-6.6,0.0,SW,0.4,Gucheng
6655,2013,12,3,6,46.0,52.0,31.0,65.0,2600.0,8.3538,1.4,1014.4,-7.9,0.0,ENE,0.8,Gucheng
6656,2013,12,3,7,40.0,43.0,25.0,63.0,2100.0,11.0,2.2,1015.4,-8.0,0.0,NW,1.3,Gucheng
6657,2013,12,3,8,34.0,61.0,23.0,68.0,2100.0,8.7822,6.5,1015.8,-7.9,0.0,ESE,1.3,Gucheng
6658,2013,12,3,9,39.0,56.0,22.0,61.0,1900.0,13.0,10.2,1015.7,-8.5,0.0,E,1.9,Gucheng
6659,2013,12,3,10,48.0,69.0,21.0,60.0,2100.0,21.0,11.4,1015.4,-9.0,0.0,E,2.7,Gucheng
6660,2013,12,3,11,42.0,63.0,15.0,46.0,1300.0,38.0,13.6,1014.7,-8.4,0.0,ENE,0.9,Gucheng
6661,2013,12,3,12,37.0,53.0,13.0,37.0,1300.0,51.8364,14.7,1013.9,-8.7,0.0,E,0.9,Gucheng
6662,2013,12,3,13,30.0,40.0,11.0,27.0,800.0,65.331,15.4,1013.1,-8.1,0.0,ESE,1.7,Gucheng
6663,2013,12,3,14,20.0,27.0,8.0,22.0,600.0,73.0,14.9,1012.7,-8.6,0.0,E,2.1,Gucheng
6664,2013,12,3,15,22.0,38.0,8.0,31.0,600.0,64.0458,13.4,1013.0,-9.1,0.0,SE,1.1,Gucheng
6665,2013,12,3,16,28.0,47.0,9.0,38.0,700.0,57.0,10.4,1013.2,-6.9,0.0,WSW,0.8,Gucheng
6666,2013,12,3,17,84.0,128.0,39.0,124.0,1900.0,24.0,7.9,1013.7,-6.6,0.0,WSW,0.7,Gucheng
6667,2013,12,3,18,121.0,151.0,52.0,139.0,1900.0,14.7798,6.1,1013.8,-6.5,0.0,W,1.1,Gucheng
6668,2013,12,3,19,155.0,173.0,52.0,140.0,2600.0,13.2804,5.8,1013.7,-6.8,0.0,WSW,0.8,Gucheng
6669,2013,12,3,20,131.0,181.0,45.0,128.0,2600.0,10.9242,5.5,1013.8,-7.4,0.0,W,1.0,Gucheng
6670,2013,12,3,21,146.0,217.0,38.0,124.0,2600.0,10.71,4.5,1013.6,-6.7,0.0,ESE,1.2,Gucheng
6671,2013,12,3,22,142.0,207.0,38.0,107.0,2600.0,9.4248,3.2,1013.5,-6.5,0.0,ESE,0.0,Gucheng
6672,2013,12,3,23,101.0,145.0,36.0,84.0,2600.0,7.7112,2.1,1013.2,-6.7,0.0,NNW,0.0,Gucheng
6673,2013,12,4,0,80.0,129.0,30.0,77.0,2600.0,7.0686,1.6,1013.2,-7.7,0.0,NNE,1.1,Gucheng
6674,2013,12,4,1,60.0,87.0,23.0,68.0,1900.0,7.0686,1.8,1013.2,-7.5,0.0,NW,0.8,Gucheng
6675,2013,12,4,2,43.0,60.0,19.0,61.0,1900.0,8.1396,2.6,1013.1,-7.6,0.0,NE,0.6,Gucheng
6676,2013,12,4,3,48.0,96.0,19.0,64.0,1800.0,7.0,1.2,1012.5,-7.6,0.0,SSE,0.7,Gucheng
6677,2013,12,4,4,52.0,85.0,21.0,61.0,1800.0,7.7112,0.1,1012.2,-7.0,0.0,ESE,0.6,Gucheng
6678,2013,12,4,5,64.0,91.0,19.0,60.0,2700.0,8.7822,-0.3,1012.1,-7.6,0.0,ENE,0.1,Gucheng
6679,2013,12,4,6,71.0,82.0,20.0,64.0,2700.0,7.497,-0.2,1012.6,-7.0,0.0,SSE,0.6,Gucheng
6680,2013,12,4,7,47.0,50.0,31.0,56.0,2700.0,11.1384,0.4,1013.2,-6.0,0.0,SE,0.1,Gucheng
6681,2013,12,4,8,63.0,88.0,34.0,73.0,2700.0,8.9964,5.2,1013.2,-6.4,0.0,SE,0.4,Gucheng
6682,2013,12,4,9,85.0,118.0,48.0,83.0,2700.0,9.4248,8.9,1013.1,-7.3,0.0,SE,0.8,Gucheng
6683,2013,12,4,10,85.0,118.0,48.0,83.0,2700.0,9.4248,11.3,1012.4,-7.1,0.0,SW,0.9,Gucheng
6684,2013,12,4,11,96.0,96.0,48.0,83.0,2700.0,9.4248,13.3,1011.4,-8.0,0.0,SE,1.0,Gucheng
6685,2013,12,4,12,113.0,142.0,55.0,101.0,2700.0,11.1384,13.9,1010.3,-6.9,0.0,SSW,1.4,Gucheng
6686,2013,12,4,13,87.0,103.0,47.0,88.0,2700.0,14.1372,13.7,1010.1,-6.5,0.0,WSW,1.1,Gucheng
6687,2013,12,4,14,97.0,113.0,59.0,112.0,2300.0,23.7762,13.5,1010.0,-6.2,0.0,SSW,0.9,Gucheng
6688,2013,12,4,15,140.0,150.0,57.0,141.0,2300.0,19.9206,11.9,1010.0,-6.5,0.0,SSE,0.8,Gucheng
6689,2013,12,4,16,157.0,163.0,57.0,139.0,2300.0,12.6378,8.8,1010.2,-5.5,0.0,W,0.8,Gucheng
6690,2013,12,4,17,165.0,184.0,65.0,146.0,2300.0,8.568,6.8,1010.2,-4.6,0.0,W,0.0,Gucheng
6691,2013,12,4,18,184.0,199.0,66.0,150.0,2300.0,8.7822,5.3,1011.2,-5.4,0.0,W,0.7,Gucheng
6692,2013,12,4,19,197.0,244.0,56.0,141.0,4000.0,11.1384,4.4,1011.3,-4.9,0.0,WSW,0.0,Gucheng
6693,2013,12,4,20,192.0,245.0,56.0,134.0,4000.0,12.2094,4.0,1011.9,-4.5,0.0,SE,0.4,Gucheng
6694,2013,12,4,21,217.0,263.0,47.0,109.0,4000.0,9.8532,3.6,1012.3,-5.4,0.0,W,0.9,Gucheng
6695,2013,12,4,22,161.0,173.0,56.0,98.0,4000.0,9.4248,3.7,1012.3,-5.3,0.0,SE,0.6,Gucheng
6696,2013,12,4,23,106.0,107.0,53.0,87.0,4000.0,7.497,4.0,1012.7,-4.7,0.0,SE,0.1,Gucheng
6697,2013,12,5,0,105.0,125.0,60.0,89.0,4000.0,7.9254,6.0,1013.2,-6.6,0.0,ENE,1.4,Gucheng
6698,2013,12,5,1,109.0,118.0,60.0,84.0,4000.0,7.2828,6.8,1014.0,-6.9,0.0,NNE,1.0,Gucheng
6699,2013,12,5,2,80.0,93.0,57.0,75.0,4000.0,5.7834,5.5,1014.4,-5.2,0.0,NNE,0.2,Gucheng
6700,2013,12,5,3,94.0,94.0,66.0,76.0,4000.0,5.9976,5.7,1014.8,-5.3,0.0,E,0.8,Gucheng
6701,2013,12,5,4,84.0,98.0,71.0,77.0,4000.0,5.1408,4.9,1015.1,-6.7,0.0,E,1.4,Gucheng
6702,2013,12,5,5,70.0,61.0,58.0,68.0,4000.0,5.355,7.0,1016.1,-8.6,0.0,NE,1.8,Gucheng
6703,2013,12,5,6,49.0,44.0,40.0,53.0,4000.0,9.639,6.4,1016.8,-8.7,0.0,NE,2.1,Gucheng
6704,2013,12,5,7,19.0,19.0,22.0,31.0,4000.0,27.846,5.7,1018.1,-9.4,0.0,ENE,1.6,Gucheng
6705,2013,12,5,8,16.0,30.0,21.0,43.0,4000.0,22.0626,6.7,1019.0,-9.7,0.0,NE,1.7,Gucheng
6706,2013,12,5,9,20.0,34.0,22.0,41.0,4000.0,26.5608,7.6,1019.2,-10.2,0.0,NNE,3.0,Gucheng
6707,2013,12,5,10,16.0,23.0,15.0,25.0,4000.0,46.9098,9.0,1018.5,-10.5,0.0,SE,1.8,Gucheng
6708,2013,12,5,11,14.0,23.0,18.0,22.0,4000.0,55.0494,9.9,1017.4,-11.5,0.0,ENE,1.5,Gucheng
6709,2013,12,5,12,9.0,11.0,15.0,18.0,4000.0,64.6884,10.6,1016.6,-11.5,0.0,NNE,1.9,Gucheng
6710,2013,12,5,13,13.0,13.0,13.0,17.0,4000.0,67.0446,10.9,1015.7,-11.2,0.0,E,1.6,Gucheng
6711,2013,12,5,14,4.0,6.0,9.0,15.0,4000.0,72.828,10.9,1015.4,-11.9,0.0,E,1.5,Gucheng
6712,2013,12,5,15,5.0,6.0,7.0,17.0,4000.0,72.828,10.3,1015.2,-12.4,0.0,SE,1.1,Gucheng
6713,2013,12,5,16,14.0,12.0,7.0,22.0,4000.0,68.1156,8.5,1015.2,-11.5,0.0,WSW,1.5,Gucheng
6714,2013,12,5,17,11.0,45.0,10.0,42.0,4000.0,44.1252,7.1,1015.2,-10.2,0.0,WSW,1.2,Gucheng
6715,2013,12,5,18,39.0,74.0,21.0,67.0,4000.0,12.852,6.4,1015.1,-9.1,0.0,W,1.1,Gucheng
6716,2013,12,5,19,69.0,107.0,33.0,74.0,4000.0,9.2106,4.7,1015.0,-8.1,0.0,W,0.9,Gucheng
6717,2013,12,5,20,85.0,132.0,44.0,79.0,4000.0,8.7822,2.8,1014.8,-7.7,0.0,W,1.0,Gucheng
6718,2013,12,5,21,101.0,143.0,49.0,80.0,4000.0,8.9964,3.5,1014.5,-8.5,0.0,WSW,1.1,Gucheng
6719,2013,12,5,22,107.0,161.0,53.0,83.0,4000.0,8.9964,2.2,1014.4,-8.0,0.0,WSW,0.0,Gucheng
6720,2013,12,5,23,94.0,137.0,42.0,75.0,4000.0,7.0686,0.7,1014.0,-8.3,0.0,W,0.8,Gucheng
6721,2013,12,6,0,101.0,137.0,47.0,76.0,4000.0,8.1396,0.2,1013.6,-7.1,0.0,WNW,0.7,Gucheng
6722,2013,12,6,1,80.0,119.0,37.0,63.0,4000.0,6.426,-0.6,1013.3,-7.2,0.0,E,0.5,Gucheng
6723,2013,12,6,2,55.0,80.0,33.0,55.0,4000.0,5.1408,-1.0,1013.4,-7.2,0.0,ENE,0.1,Gucheng
6724,2013,12,6,3,48.0,61.0,25.0,54.0,4000.0,4.284,0.0,1012.9,-8.0,0.0,N,0.0,Gucheng
6725,2013,12,6,4,43.0,48.0,24.0,54.0,4000.0,7.7112,-1.3,1012.7,-7.7,0.0,E,0.7,Gucheng
6726,2013,12,6,5,31.0,39.0,22.0,51.0,4000.0,5.9976,-1.2,1012.2,-7.1,0.0,E,1.0,Gucheng
6727,2013,12,6,6,37.0,54.0,22.0,52.0,4000.0,5.7834,-1.5,1012.9,-7.4,0.0,SSE,0.5,Gucheng
6728,2013,12,6,7,49.0,66.0,23.0,54.0,4000.0,6.426,-1.4,1013.0,-8.0,0.0,NNE,0.7,Gucheng
6729,2013,12,6,8,66.0,98.0,31.0,71.0,4000.0,8.1396,1.2,1013.4,-8.9,0.0,ESE,0.4,Gucheng
6730,2013,12,6,9,85.0,98.0,62.0,75.0,4000.0,8.3538,3.7,1013.2,-9.0,0.0,E,1.1,Gucheng
6731,2013,12,6,10,83.0,97.0,63.0,75.0,4000.0,9.4248,5.7,1012.5,-9.4,0.0,ENE,1.0,Gucheng
6732,2013,12,6,11,85.0,97.0,57.0,79.0,4000.0,12.852,8.0,1011.3,-9.0,0.0,SW,1.1,Gucheng
6733,2013,12,6,12,90.0,106.0,54.0,87.0,4000.0,14.994,9.9,1010.2,-7.8,0.0,S,1.4,Gucheng
6734,2013,12,6,13,97.0,107.0,78.0,96.0,4000.0,16.2792,10.7,1009.7,-7.6,0.0,WSW,0.6,Gucheng
6735,2013,12,6,14,108.0,117.0,66.0,112.0,4000.0,15.4224,10.2,1009.2,-6.2,0.0,SSE,1.5,Gucheng
6736,2013,12,6,15,156.0,164.0,55.0,124.0,4000.0,14.7798,8.8,1009.7,-6.6,0.0,SE,1.4,Gucheng
6737,2013,12,6,16,92.0,95.0,45.0,79.0,4000.0,24.8472,6.8,1010.0,-6.6,0.0,SE,0.0,Gucheng
6738,2013,12,6,17,104.0,120.0,45.0,103.0,4000.0,18.6354,5.6,1010.6,-6.0,0.0,W,1.4,Gucheng
6739,2013,12,6,18,193.0,202.0,55.0,156.0,4000.0,9.4248,4.0,1010.6,-6.3,0.0,WSW,0.9,Gucheng
6740,2013,12,6,19,200.0,177.0,60.0,177.0,4000.0,11.3526,3.0,1011.2,-5.9,0.0,E,0.8,Gucheng
6741,2013,12,6,20,209.0,204.0,64.0,162.0,4000.0,8.7822,1.1,1011.7,-5.6,0.0,E,0.1,Gucheng
6742,2013,12,6,21,225.0,235.0,64.0,159.0,4000.0,9.639,0.3,1011.8,-6.4,0.0,N,0.1,Gucheng
6743,2013,12,6,22,243.0,280.0,57.0,162.0,4000.0,8.7822,-0.3,1011.9,-6.1,0.0,W,1.1,Gucheng
6744,2013,12,6,23,234.0,260.0,54.0,144.0,4000.0,8.7822,-0.7,1011.8,-5.7,0.0,W,0.1,Gucheng
6745,2013,12,7,0,188.0,202.0,40.0,112.0,4000.0,7.2828,-1.1,1011.6,-5.7,0.0,N,0.0,Gucheng
6746,2013,12,7,1,170.0,179.0,43.0,120.0,4000.0,6.8544,-1.3,1011.9,-6.1,0.0,N,0.1,Gucheng
6747,2013,12,7,2,186.0,178.0,40.0,129.0,4000.0,7.2828,-1.8,1012.2,-5.6,0.0,NNW,0.0,Gucheng
6748,2013,12,7,3,202.0,190.0,48.0,125.0,4000.0,7.9254,-1.6,1012.1,-6.2,0.0,N,0.1,Gucheng
6749,2013,12,7,4,186.0,174.0,45.0,108.0,4000.0,7.0686,-1.9,1011.8,-5.9,0.0,W,0.7,Gucheng
6750,2013,12,7,5,202.0,186.0,52.0,116.0,4000.0,6.6402,-2.1,1012.1,-5.8,0.0,SSE,0.5,Gucheng
6751,2013,12,7,6,191.0,164.0,50.0,111.0,4000.0,6.426,-2.5,1012.7,-6.3,0.0,WNW,0.5,Gucheng
6752,2013,12,7,7,127.0,104.0,39.0,78.0,4000.0,5.7834,-2.2,1013.4,-5.4,0.0,NW,0.1,Gucheng
6753,2013,12,7,8,112.0,103.0,57.0,78.0,4000.0,6.6402,0.2,1013.7,-4.4,0.0,SE,0.6,Gucheng
6754,2013,12,7,9,139.0,151.0,51.0,92.0,4000.0,7.0686,3.3,1013.8,-5.6,0.0,E,1.0,Gucheng
6755,2013,12,7,10,155.0,146.0,68.0,102.0,4000.0,6.8544,4.4,1013.5,-5.4,0.0,ESE,2.0,Gucheng
6756,2013,12,7,11,153.0,154.0,78.0,106.0,4000.0,6.8544,5.9,1012.5,-3.7,0.0,ESE,1.7,Gucheng
6757,2013,12,7,12,184.0,180.0,83.0,114.0,4000.0,7.497,7.1,1011.5,-2.6,0.0,SE,1.3,Gucheng
6758,2013,12,7,13,216.0,203.0,84.0,121.0,4000.0,7.9254,7.3,1010.9,-2.7,0.0,SE,0.9,Gucheng
6759,2013,12,7,14,235.0,215.0,85.0,130.0,4000.0,7.497,7.6,1010.6,-2.2,0.0,ENE,0.9,Gucheng
6760,2013,12,7,15,255.0,238.0,82.0,140.0,4000.0,6.6402,6.6,1010.7,-2.3,0.0,ENE,0.2,Gucheng
6761,2013,12,7,16,277.0,265.0,79.0,148.0,4000.0,5.7834,5.5,1011.0,-1.9,0.0,NNE,0.8,Gucheng
6762,2013,12,7,17,277.0,265.0,79.0,148.0,4000.0,5.1408,3.8,1011.6,-2.4,0.0,ESE,0.5,Gucheng
6763,2013,12,7,18,314.0,303.0,75.0,157.0,4000.0,5.7834,2.2,1011.8,-2.7,0.0,SSE,0.0,Gucheng
6764,2013,12,7,19,325.0,317.0,70.0,155.0,4000.0,6.6402,1.6,1012.2,-2.7,0.0,WSW,0.5,Gucheng
6765,2013,12,7,20,365.0,355.0,76.0,154.0,4000.0,5.9976,1.7,1012.2,-2.6,0.0,WSW,0.1,Gucheng
6766,2013,12,7,21,365.0,355.0,76.0,154.0,4000.0,7.2828,1.6,1012.2,-2.4,0.0,N,0.0,Gucheng
6767,2013,12,7,22,370.0,370.0,44.0,146.0,4000.0,7.7112,2.2,1012.4,-2.5,0.0,N,0.1,Gucheng
6768,2013,12,7,23,362.0,342.0,54.0,146.0,4000.0,6.8544,1.7,1012.7,-2.8,0.0,E,0.5,Gucheng
6769,2013,12,8,0,349.0,315.0,54.0,148.0,4000.0,5.5692,1.4,1012.2,-2.4,0.0,E,0.0,Gucheng
6770,2013,12,8,1,348.0,317.0,64.0,145.0,4000.0,5.5692,0.6,1012.4,-2.5,0.0,N,0.1,Gucheng
6771,2013,12,8,2,335.0,297.0,53.0,139.0,4000.0,5.355,0.5,1012.2,-2.2,0.0,SE,0.0,Gucheng
6772,2013,12,8,3,319.0,291.0,54.0,136.0,4000.0,4.9266,1.0,1012.0,-1.7,0.0,N,0.1,Gucheng
6773,2013,12,8,4,321.0,274.0,54.0,136.0,4000.0,4.7124,0.7,1011.9,-2.0,0.0,W,1.1,Gucheng
6774,2013,12,8,5,309.0,262.0,48.0,132.0,4000.0,4.4982,0.7,1012.1,-1.9,0.0,W,0.5,Gucheng
6775,2013,12,8,6,287.0,236.0,48.0,129.0,4000.0,4.7124,0.6,1012.4,-2.0,0.0,N,0.0,Gucheng
6776,2013,12,8,7,283.0,235.0,46.0,127.0,4000.0,4.7124,0.7,1012.7,-1.5,0.0,W,0.6,Gucheng
6777,2013,12,8,8,286.0,257.0,49.0,128.0,4000.0,5.355,1.9,1013.1,-1.2,0.0,E,1.0,Gucheng
6778,2013,12,8,9,300.0,268.0,51.0,128.0,4000.0,6.2118,3.8,1013.2,-1.0,0.0,SSW,0.4,Gucheng
6779,2013,12,8,10,329.0,302.0,64.0,139.0,4000.0,5.5692,4.9,1012.6,-0.9,0.0,WSW,0.8,Gucheng
6780,2013,12,8,11,324.0,282.0,76.0,139.0,4000.0,6.2118,7.0,1011.8,-2.2,0.0,SSW,1.0,Gucheng
6781,2013,12,8,12,261.0,201.0,101.0,120.0,4000.0,7.9254,8.8,1011.0,-4.8,0.0,SE,1.1,Gucheng
6782,2013,12,8,13,243.0,203.0,103.0,122.0,4000.0,10.0674,10.1,1010.5,-4.7,0.0,W,1.3,Gucheng
6783,2013,12,8,14,258.0,225.0,90.0,130.0,4000.0,10.4958,10.0,1011.0,-9.2,0.0,W,2.1,Gucheng
6784,2013,12,8,15,140.0,79.0,42.0,60.0,4000.0,33.201,9.3,1011.6,-10.3,0.0,NNE,1.7,Gucheng
6785,2013,12,8,16,18.0,53.0,10.0,14.0,4000.0,61.9038,7.9,1012.5,-11.0,0.0,W,5.8,Gucheng
6786,2013,12,8,17,12.0,65.0,10.0,15.0,4000.0,61.2612,6.2,1014.2,-10.6,0.0,W,5.7,Gucheng
6787,2013,12,8,18,20.0,145.0,11.0,14.0,4000.0,59.1192,5.7,1015.4,-11.0,0.0,W,3.1,Gucheng
6788,2013,12,8,19,14.0,73.0,12.0,14.0,4000.0,60.4044,5.3,1015.9,-10.9,0.0,WNW,3.5,Gucheng
6789,2013,12,8,20,12.0,19.0,12.0,11.0,4000.0,65.7594,4.6,1016.3,-11.5,0.0,NNW,1.8,Gucheng
6790,2013,12,8,21,8.0,21.0,6.0,8.0,4000.0,66.8304,4.1,1016.4,-11.6,0.0,W,2.2,Gucheng
6791,2013,12,8,22,9.0,10.0,7.0,8.0,4000.0,63.6174,3.8,1016.7,-11.8,0.0,NNW,1.5,Gucheng
6792,2013,12,8,23,5.0,6.0,6.0,7.0,4000.0,64.6884,3.4,1016.8,-11.8,0.0,WNW,1.8,Gucheng
6793,2013,12,9,0,4.0,6.0,7.0,6.0,4000.0,66.402,2.8,1017.2,-11.9,0.0,N,2.8,Gucheng
